year,race,position,number,driver,car,time,gap,laps
2013,Monaco,21,22, Bianchi,Marussia Cosworth,1:18.706,+4.328s,22
2013,Monaco,22,23, Chilton,Marussia Cosworth,1:19.228,+4.850s,22
2013,Canada,1,2, Webber,Red Bull Racing Renault,1:17.895,,7
2013,Canada,2,15, Sutil,Force India Mercedes,1:18.248,+0.353s,8
2013,Canada,3,10, Hamilton,Mercedes,1:18.732,+0.837s,7
2013,Canada,4,3, Alonso,Ferrari,1:18.977,+1.082s,10
2013,Canada,5,1, Vettel,Red Bull Racing Renault,1:19.131,+1.236s,6
2013,Canada,6,9, Rosberg,Mercedes,1:19.457,+1.562s,7
2013,Canada,7,14, di Resta,Force India Mercedes,1:19.496,+1.601s,6
2013,Canada,8,4, Massa,Ferrari,1:19.750,+1.855s,9
2013,Canada,9,5, Button,McLaren Mercedes,1:19.790,+1.895s,9
2013,Canada,10,7, Räikkönen,Lotus Renault,1:20.316,+2.421s,8
2013,Canada,11,8, Grosjean,Lotus Renault,1:20.596,+2.701s,9
2013,Canada,12,16, Maldonado,Williams Renault,1:21.035,+3.140s,12
2013,Canada,13,19, Ricciardo,STR Ferrari,1:21.364,+3.469s,7
2013,Canada,14,23, Chilton,Marussia Cosworth,1:21.652,+3.757s,9
2013,Canada,15,11, Hulkenberg,Sauber Ferrari,1:22.021,+4.126s,14
2013,Canada,16,12, Gutierrez,Sauber Ferrari,1:22.720,+4.825s,15
2013,Canada,17,18, Vergne,STR Ferrari,1:23.058,+5.163s,7
2013,Canada,18,21, van der Garde,Caterham Renault,1:23.132,+5.237s,14
2013,Canada,19,6, Perez,McLaren Mercedes,1:23.309,+5.414s,8
2013,Canada,20,20, Pic,Caterham Renault,1:23.620,+5.725s,12
2013,Canada,21,17, Bottas,Williams Renault,1:24.314,+6.419s,12
2013,Canada,22,22, Bianchi,Marussia Cosworth,1:26.195,+8.300s,9
2013,Great Britain,1,9, Rosberg,Mercedes,1:31.487,,18
2013,Great Britain,2,10, Hamilton,Mercedes,1:31.633,+0.146s,20
2013,Great Britain,3,1, Vettel,Red Bull Racing Renault,1:32.037,+0.550s,20
2013,Great Britain,4,2, Webber,Red Bull Racing Renault,1:32.078,+0.591s,17
2013,Great Britain,5,8, Grosjean,Lotus Renault,1:32.391,+0.904s,18
2013,Great Britain,6,19, Ricciardo,STR Ferrari,1:32.440,+0.953s,19
2013,Great Britain,7,3, Alonso,Ferrari,1:32.454,+0.967s,18
2013,Great Britain,8,7, Räikkönen,Lotus Renault,1:32.459,+0.972s,22
2013,Great Britain,9,15, Sutil,Force India Mercedes,1:32.536,+1.049s,17
2013,Great Britain,10,14, di Resta,Force India Mercedes,1:32.571,+1.084s,17
2013,Great Britain,11,18, Vergne,STR Ferrari,1:32.580,+1.093s,15
2013,Great Britain,12,5, Button,McLaren Mercedes,1:32.926,+1.439s,18
2013,Great Britain,13,16, Maldonado,Williams Renault,1:33.133,+1.646s,17
2013,Great Britain,14,11, Hulkenberg,Sauber Ferrari,1:33.225,+1.738s,16
2013,Great Britain,15,4, Massa,Ferrari,1:33.273,+1.786s,16
2013,Great Britain,16,17, Bottas,Williams Renault,1:33.309,+1.822s,25
2013,Great Britain,17,12, Gutierrez,Sauber Ferrari,1:33.370,+1.883s,19
2013,Great Britain,18,6, Perez,McLaren Mercedes,1:33.607,+2.120s,9
2013,Great Britain,19,20, Pic,Caterham Renault,1:34.971,+3.484s,18
2013,Great Britain,20,22, Bianchi,Marussia Cosworth,1:34.990,+3.503s,17
2013,Great Britain,21,23, Chilton,Marussia Cosworth,1:36.694,+5.207s,16
2013,Great Britain,22,21, van der Garde,Caterham Renault,1:37.443,+5.956s,18
2013,Germany,1,1, Vettel,Red Bull Racing Renault,1:29.517,,19
2013,Germany,2,9, Rosberg,Mercedes,1:30.193,+0.676s,19
2013,Germany,3,2, Webber,Red Bull Racing Renault,1:30.211,+0.694s,18
2013,Germany,4,3, Alonso,Ferrari,1:30.621,+1.104s,16
2013,Germany,5,4, Massa,Ferrari,1:30.639,+1.122s,17
2013,Germany,6,7, Räikkönen,Lotus Renault,1:30.671,+1.154s,19
2013,Germany,7,10, Hamilton,Mercedes,1:30.744,+1.227s,20
2013,Germany,8,8, Grosjean,Lotus Renault,1:30.781,+1.264s,18
2013,Germany,9,11, Hulkenberg,Sauber Ferrari,1:30.966,+1.449s,20
2013,Germany,10,15, Sutil,Force India Mercedes,1:31.009,+1.492s,18
2013,Germany,11,5, Button,McLaren Mercedes,1:31.326,+1.809s,22
2013,Germany,12,12, Gutierrez,Sauber Ferrari,1:31.405,+1.888s,20
2013,Germany,13,14, di Resta,Force India Mercedes,1:31.733,+2.216s,21
2013,Germany,14,18, Vergne,STR Ferrari,1:31.855,+2.338s,18
2013,Germany,15,6, Perez,McLaren Mercedes,1:31.855,+2.338s,23
2013,Germany,16,19, Ricciardo,STR Ferrari,1:31.898,+2.381s,19
2013,Germany,17,16, Maldonado,Williams Renault,1:31.969,+2.452s,20
2013,Germany,18,17, Bottas,Williams Renault,1:32.036,+2.519s,23
2013,Germany,19,20, Pic,Caterham Renault,1:33.230,+3.713s,19
2013,Germany,20,22, Bianchi,Marussia Cosworth,1:33.470,+3.953s,22
2013,Germany,21,21, van der Garde,Caterham Renault,1:33.964,+4.447s,21
2013,Germany,22,23, Chilton,Marussia Cosworth,1:34.683,+5.166s,20
2013,Hungary,1,8, Grosjean,Lotus Renault,1:20.730,,20
2013,Hungary,2,3, Alonso,Ferrari,1:20.898,+0.168s,13
2013,Hungary,3,6, Perez,McLaren Mercedes,1:21.052,+0.322s,10
2013,Hungary,4,1, Vettel,Red Bull Racing Renault,1:21.125,+0.395s,27
2013,Hungary,5,4, Massa,Ferrari,1:21.151,+0.421s,14
2013,Hungary,6,10, Hamilton,Mercedes,1:21.158,+0.428s,19
2013,Hungary,7,2, Webber,Red Bull Racing Renault,1:21.254,+0.524s,17
2013,Hungary,8,9, Rosberg,Mercedes,1:21.356,+0.626s,23
2013,Hungary,9,5, Button,McLaren Mercedes,1:21.499,+0.769s,15
2013,Hungary,10,15, Sutil,Force India Mercedes,1:21.519,+0.789s,20
2013,Hungary,11,7, Räikkönen,Lotus Renault,1:21.589,+0.859s,17
2013,Hungary,12,16, Maldonado,Williams Renault,1:21.646,+0.916s,19
2013,Hungary,13,14, di Resta,Force India Mercedes,1:21.963,+1.233s,21
2013,Hungary,14,11, Hulkenberg,Sauber Ferrari,1:21.964,+1.234s,21
2013,Hungary,15,19, Ricciardo,STR Ferrari,1:22.180,+1.450s,18
2013,Hungary,16,18, Vergne,STR Ferrari,1:22.423,+1.693s,19
2013,Hungary,17,17, Bottas,Williams Renault,1:23.028,+2.298s,16
2013,Hungary,18,21, van der Garde,Caterham Renault,1:23.975,+3.245s,21
2013,Hungary,19,20, Pic,Caterham Renault,1:23.987,+3.257s,19
2013,Hungary,20,22, Bianchi,Marussia Cosworth,1:24.298,+3.568s,20
2013,Hungary,21,23, Chilton,Marussia Cosworth,1:25.122,+4.392s,20
2013,Hungary,22,12, Gutierrez,Sauber Ferrari,,,2
2013,Belgium,1,1, Vettel,Red Bull Racing Renault,1:48.327,,16
2013,Belgium,2,3, Alonso,Ferrari,1:48.432,+0.105s,14
2013,Belgium,3,2, Webber,Red Bull Racing Renault,1:48.533,+0.206s,16
2013,Belgium,4,18, Vergne,STR Ferrari,1:48.776,+0.449s,15
2013,Belgium,5,4, Massa,Ferrari,1:48.788,+0.461s,15
2013,Belgium,6,5, Button,McLaren Mercedes,1:48.882,+0.555s,13
2013,Belgium,7,12, Gutierrez,Sauber Ferrari,1:48.930,+0.603s,18
2013,Belgium,8,8, Grosjean,Lotus Renault,1:48.967,+0.640s,14
2013,Belgium,9,9, Rosberg,Mercedes,1:48.993,+0.666s,16
2013,Belgium,10,7, Räikkönen,Lotus Renault,1:49.008,+0.681s,17
2013,Belgium,11,19, Ricciardo,STR Ferrari,1:49.035,+0.708s,15
2013,Belgium,12,10, Hamilton,Mercedes,1:49.046,+0.719s,17
2013,Belgium,13,15, Sutil,Force India Mercedes,1:49.122,+0.795s,15
2013,Belgium,14,17, Bottas,Williams Renault,1:49.177,+0.850s,15
2013,Belgium,15,14, di Resta,Force India Mercedes,1:49.226,+0.899s,14
2013,Belgium,16,6, Perez,McLaren Mercedes,1:49.417,+1.090s,14
2013,Belgium,17,11, Hulkenberg,Sauber Ferrari,1:49.478,+1.151s,19
2013,Belgium,18,16, Maldonado,Williams Renault,1:50.418,+2.091s,14
2013,Belgium,19,20, Pic,Caterham Renault,1:51.416,+3.089s,15
2013,Belgium,20,21, van der Garde,Caterham Renault,1:51.800,+3.473s,18
2013,Belgium,21,22, Bianchi,Marussia Cosworth,1:52.221,+3.894s,17
2013,Belgium,22,23, Chilton,Marussia Cosworth,1:53.507,+5.180s,18
2013,Italy,1,1, Vettel,Red Bull Racing Renault,1:24.360,,18
2013,Italy,2,3, Alonso,Ferrari,1:24.643,+0.283s,13
2013,Italy,3,2, Webber,Red Bull Racing Renault,1:24.677,+0.317s,22
2013,Italy,4,10, Hamilton,Mercedes,1:24.712,+0.352s,17
2013,Italy,5,6, Perez,McLaren Mercedes,1:24.864,+0.504s,19
2013,Italy,6,19, Ricciardo,STR Ferrari,1:24.865,+0.505s,19
2013,Italy,7,4, Massa,Ferrari,1:24.995,+0.635s,14
2013,Italy,8,5, Button,McLaren Mercedes,1:25.103,+0.743s,15
2013,Italy,9,16, Maldonado,Williams Renault,1:25.116,+0.756s,20
2013,Italy,10,7, Räikkönen,Lotus Renault,1:25.120,+0.760s,18
2013,Italy,11,18, Vergne,STR Ferrari,1:25.136,+0.776s,16
2013,Italy,12,11, Hulkenberg,Sauber Ferrari,1:25.273,+0.913s,21
2013,Italy,13,12, Gutierrez,Sauber Ferrari,1:25.324,+0.964s,22
2013,Italy,14,8, Grosjean,Lotus Renault,1:25.499,+1.139s,17
2013,Italy,15,17, Bottas,Williams Renault,1:25.660,+1.300s,21
2013,Italy,16,15, Sutil,Force India Mercedes,1:25.702,+1.342s,19
2013,Italy,17,14, di Resta,Force India Mercedes,1:26.120,+1.760s,11
2013,Italy,18,20, Pic,Caterham Renault,1:26.607,+2.247s,21
2013,Italy,19,21, van der Garde,Caterham Renault,1:27.172,+2.812s,20
2013,Italy,20,22, Bianchi,Marussia Cosworth,1:27.605,+3.245s,18
2013,Italy,21,23, Chilton,Marussia Cosworth,1:27.665,+3.305s,18
2013,Italy,22,9, Rosberg,Mercedes,1:27.822,+3.462s,5
2013,Singapore,1,1, Vettel,Red Bull Racing Renault,1:44.173,,15
2013,Singapore,2,8, Grosjean,Lotus Renault,1:44.364,+0.191s,16
2013,Singapore,3,9, Rosberg,Mercedes,1:44.741,+0.568s,18
2013,Singapore,4,2, Webber,Red Bull Racing Renault,1:44.906,+0.733s,14
2013,Singapore,5,10, Hamilton,Mercedes,1:44.921,+0.748s,14
2013,Singapore,6,3, Alonso,Ferrari,1:45.257,+1.084s,13
2013,Singapore,7,6, Perez,McLaren Mercedes,1:45.500,+1.327s,12
2013,Singapore,8,11, Hulkenberg,Sauber Ferrari,1:45.876,+1.703s,19
2013,Singapore,9,5, Button,McLaren Mercedes,1:45.890,+1.717s,13
2013,Singapore,10,4, Massa,Ferrari,1:45.935,+1.762s,13
2013,Singapore,11,18, Vergne,STR Ferrari,1:46.084,+1.911s,15
2013,Singapore,12,7, Räikkönen,Lotus Renault,1:46.147,+1.974s,13
2013,Singapore,13,16, Maldonado,Williams Renault,1:46.338,+2.165s,17
2013,Singapore,14,19, Ricciardo,STR Ferrari,1:46.358,+2.185s,16
2013,Singapore,15,17, Bottas,Williams Renault,1:46.660,+2.487s,17
2013,Singapore,16,14, di Resta,Force India Mercedes,1:46.879,+2.706s,16
2013,Singapore,17,12, Gutierrez,Sauber Ferrari,1:46.893,+2.720s,13
2013,Singapore,18,15, Sutil,Force India Mercedes,1:47.249,+3.076s,19
2013,Singapore,19,21, van der Garde,Caterham Renault,1:48.931,+4.758s,17
2013,Singapore,20,20, Pic,Caterham Renault,1:49.037,+4.864s,18
2013,Singapore,21,22, Bianchi,Marussia Cosworth,1:49.182,+5.009s,21
2013,Singapore,22,23, Chilton,Marussia Cosworth,1:49.982,+5.809s,20
2013,South Korea,1,1, Vettel,Red Bull Racing Renault,1:37.881,,17
2013,South Korea,2,2, Webber,Red Bull Racing Renault,1:38.018,+0.137s,17
2013,South Korea,3,9, Rosberg,Mercedes,1:38.318,+0.437s,16
2013,South Korea,4,10, Hamilton,Mercedes,1:38.332,+0.451s,15
2013,South Korea,5,3, Alonso,Ferrari,1:38.486,+0.605s,13
2013,South Korea,6,8, Grosjean,Lotus Renault,1:38.701,+0.820s,19
2013,South Korea,7,4, Massa,Ferrari,1:38.816,+0.935s,14
2013,South Korea,8,7, Räikkönen,Lotus Renault,1:38.857,+0.976s,17
2013,South Korea,9,11, Hulkenberg,Sauber Ferrari,1:38.961,+1.080s,16
2013,South Korea,10,5, Button,McLaren Mercedes,1:39.114,+1.233s,14
2013,South Korea,11,12, Gutierrez,Sauber Ferrari,1:39.128,+1.247s,15
2013,South Korea,12,16, Maldonado,Williams Renault,1:39.196,+1.315s,16
2013,South Korea,13,15, Sutil,Force India Mercedes,1:39.204,+1.323s,17
2013,South Korea,14,6, Perez,McLaren Mercedes,1:39.274,+1.393s,15
2013,South Korea,15,19, Ricciardo,STR Ferrari,1:39.327,+1.446s,17
2013,South Korea,16,14, di Resta,Force India Mercedes,1:39.371,+1.490s,19
2013,South Korea,17,18, Vergne,STR Ferrari,1:39.665,+1.784s,15
2013,South Korea,18,17, Bottas,Williams Renault,1:40.128,+2.247s,17
2013,South Korea,19,20, Pic,Caterham Renault,1:41.360,+3.479s,19
2013,South Korea,20,21, van der Garde,Caterham Renault,1:41.614,+3.733s,20
2013,South Korea,21,22, Bianchi,Marussia Cosworth,1:41.646,+3.765s,14
2013,South Korea,22,23, Chilton,Marussia Cosworth,1:42.267,+4.386s,17
2013,Japan,1,2, Webber,Red Bull Racing Renault,1:32.053,,17
2013,Japan,2,10, Hamilton,Mercedes,1:32.187,+0.134s,18
2013,Japan,3,9, Rosberg,Mercedes,1:32.355,+0.302s,18
2013,Japan,4,8, Grosjean,Lotus Renault,1:32.707,+0.654s,26
2013,Japan,5,3, Alonso,Ferrari,1:32.800,+0.747s,14
2013,Japan,6,4, Massa,Ferrari,1:32.815,+0.762s,14
2013,Japan,7,5, Button,McLaren Mercedes,1:32.869,+0.816s,17
2013,Japan,8,7, Räikkönen,Lotus Renault,1:32.946,+0.893s,25
2013,Japan,9,1, Vettel,Red Bull Racing Renault,1:33.036,+0.983s,8
2013,Japan,10,11, Hulkenberg,Sauber Ferrari,1:33.076,+1.023s,12
2013,Japan,11,6, Perez,McLaren Mercedes,1:33.158,+1.105s,15
2013,Japan,12,18, Vergne,STR Ferrari,1:33.260,+1.207s,15
2013,Japan,13,19, Ricciardo,STR Ferrari,1:33.490,+1.437s,16
2013,Japan,14,16, Maldonado,Williams Renault,1:33.638,+1.585s,17
2013,Japan,15,14, di Resta,Force India Mercedes,1:33.660,+1.607s,19
2013,Japan,16,12, Gutierrez,Sauber Ferrari,1:33.732,+1.679s,15
2013,Japan,17,17, Bottas,Williams Renault,1:33.955,+1.902s,18
2013,Japan,18,15, Sutil,Force India Mercedes,1:34.773,+2.720s,8
2013,Japan,19,21, van der Garde,Caterham Renault,1:35.473,+3.420s,20
2013,Japan,20,20, Pic,Caterham Renault,1:35.518,+3.465s,18
2013,Japan,21,23, Chilton,Marussia Cosworth,1:35.844,+3.791s,16
2013,Japan,22,22, Bianchi,Marussia Cosworth,1:39.378,+7.325s,20
2013,India,1,1, Vettel,Red Bull Racing Renault,1:25.332,,16
2013,India,2,2, Webber,Red Bull Racing Renault,1:25.892,+0.560s,14
2013,India,3,3, Alonso,Ferrari,1:26.105,+0.773s,19
2013,India,4,11, Hulkenberg,Sauber Ferrari,1:26.306,+0.974s,17
2013,India,5,8, Grosjean,Lotus Renault,1:26.350,+1.018s,16
2013,India,6,4, Massa,Ferrari,1:26.435,+1.103s,20
2013,India,7,14, di Resta,Force India Mercedes,1:26.438,+1.106s,15
2013,India,8,9, Rosberg,Mercedes,1:26.441,+1.109s,19
2013,India,9,5, Button,McLaren Mercedes,1:26.489,+1.157s,15
2013,India,10,10, Hamilton,Mercedes,1:26.557,+1.225s,17
2013,India,11,7, Räikkönen,Lotus Renault,1:26.635,+1.303s,14
2013,India,12,16, Maldonado,Williams Renault,1:26.641,+1.309s,13
2013,India,13,6, Perez,McLaren Mercedes,1:26.737,+1.405s,13
2013,India,14,15, Sutil,Force India Mercedes,1:26.847,+1.515s,17
2013,India,15,18, Vergne,STR Ferrari,1:26.876,+1.544s,17
2013,India,16,17, Bottas,Williams Renault,1:26.883,+1.551s,15
2013,India,17,19, Ricciardo,STR Ferrari,1:27.259,+1.927s,18
2013,India,18,20, Pic,Caterham Renault,1:27.941,+2.609s,18
2013,India,19,12, Gutierrez,Sauber Ferrari,1:28.019,+2.687s,15
2013,India,20,21, van der Garde,Caterham Renault,1:28.498,+3.166s,16
2013,India,21,23, Chilton,Marussia Cosworth,1:29.094,+3.762s,11
2013,India,22,22, Bianchi,Marussia Cosworth,1:29.169,+3.837s,13
2013,Abu Dhabi,1,1, Vettel,Red Bull Racing Renault,1:41.349,,19
2013,Abu Dhabi,2,2, Webber,Red Bull Racing Renault,1:41.571,+0.222s,17
2013,Abu Dhabi,3,10, Hamilton,Mercedes,1:41.580,+0.231s,18
2013,Abu Dhabi,4,9, Rosberg,Mercedes,1:41.721,+0.372s,19
2013,Abu Dhabi,5,8, Grosjean,Lotus Renault,1:41.832,+0.483s,19
2013,Abu Dhabi,6,5, Button,McLaren Mercedes,1:41.956,+0.607s,19
2013,Abu Dhabi,7,11, Hulkenberg,Sauber Ferrari,1:42.055,+0.706s,19
2013,Abu Dhabi,8,12, Gutierrez,Sauber Ferrari,1:42.282,+0.933s,19
2013,Abu Dhabi,9,7, Räikkönen,Lotus Renault,1:42.387,+1.038s,18
2013,Abu Dhabi,10,18, Vergne,STR Ferrari,1:42.457,+1.108s,21
2013,Abu Dhabi,11,3, Alonso,Ferrari,1:42.516,+1.167s,15
2013,Abu Dhabi,12,14, di Resta,Force India Mercedes,1:42.681,+1.332s,23
2013,Abu Dhabi,13,17, Bottas,Williams Renault,1:42.698,+1.349s,19
2013,Abu Dhabi,14,4, Massa,Ferrari,1:42.702,+1.353s,16
2013,Abu Dhabi,15,19, Ricciardo,STR Ferrari,1:42.727,+1.378s,18
2013,Abu Dhabi,16,16, Maldonado,Williams Renault,1:42.798,+1.449s,18
2013,Abu Dhabi,17,15, Sutil,Force India Mercedes,1:42.989,+1.640s,22
2013,Abu Dhabi,18,6, Perez,McLaren Mercedes,1:43.142,+1.793s,15
2013,Abu Dhabi,19,21, van der Garde,Caterham Renault,1:44.472,+3.123s,20
2013,Abu Dhabi,20,20, Pic,Caterham Renault,1:44.728,+3.379s,21
2013,Abu Dhabi,21,23, Chilton,Marussia Cosworth,1:45.621,+4.272s,20
2013,Abu Dhabi,22,22, Bianchi,Marussia Cosworth,1:47.506,+6.157s,15
2013,United States,1,1, Vettel,Red Bull Racing Renault,1:36.733,,14
2013,United States,2,2, Webber,Red Bull Racing Renault,1:36.936,+0.203s,20
2013,United States,3,10, Hamilton,Mercedes,1:37.064,+0.331s,22
2013,United States,4,11, Hulkenberg,Sauber Ferrari,1:37.272,+0.539s,20
2013,United States,5,8, Grosjean,Lotus Renault,1:37.345,+0.612s,20
2013,United States,6,5, Button,McLaren Mercedes,1:37.534,+0.801s,18
2013,United States,7,9, Rosberg,Mercedes,1:37.578,+0.845s,24
2013,United States,8,6, Perez,McLaren Mercedes,1:37.583,+0.850s,19
2013,United States,9,17, Bottas,Williams Renault,1:37.747,+1.014s,17
2013,United States,10,15, Sutil,Force India Mercedes,1:37.748,+1.015s,21
2013,United States,11,3, Alonso,Ferrari,1:37.763,+1.030s,16
2013,United States,12,12, Gutierrez,Sauber Ferrari,1:37.774,+1.041s,18
2013,United States,13,7, Kovalainen,Lotus Renault,1:37.879,+1.146s,21
2013,United States,14,16, Maldonado,Williams Renault,1:38.022,+1.289s,16
2013,United States,15,19, Ricciardo,STR Ferrari,1:38.109,+1.376s,23
2013,United States,16,14, di Resta,Force India Mercedes,1:38.275,+1.542s,22
2013,United States,17,4, Massa,Ferrari,1:38.408,+1.675s,17
2013,United States,18,18, Vergne,STR Ferrari,1:38.636,+1.903s,21
2013,United States,19,20, Pic,Caterham Renault,1:39.578,+2.845s,19
2013,United States,20,21, van der Garde,Caterham Renault,1:40.056,+3.323s,21
2013,United States,21,22, Bianchi,Marussia Cosworth,1:40.825,+4.092s,21
2013,United States,22,23, Chilton,Marussia Cosworth,1:41.293,+4.560s,18
2013,Brazil,1,2, Webber,Red Bull Racing Renault,1:27.891,,5
2013,Brazil,2,8, Grosjean,Lotus Renault,1:28.195,+0.304s,5
2013,Brazil,3,7, Kovalainen,Lotus Renault,1:28.595,+0.704s,6
2013,Brazil,4,17, Bottas,Williams Renault,1:28.600,+0.709s,12
2013,Brazil,5,11, Hulkenberg,Sauber Ferrari,1:28.830,+0.939s,15
2013,Brazil,6,18, Vergne,STR Ferrari,1:28.921,+1.030s,5
2013,Brazil,7,12, Gutierrez,Sauber Ferrari,1:29.215,+1.324s,21
2013,Brazil,8,16, Maldonado,Williams Renault,1:29.686,+1.795s,10
2013,Brazil,9,14, di Resta,Force India Mercedes,1:29.736,+1.845s,6
2013,Brazil,10,15, Sutil,Force India Mercedes,1:29.913,+2.022s,8
2013,Brazil,11,10, Hamilton,Mercedes,1:29.980,+2.089s,8
2013,Brazil,12,19, Ricciardo,STR Ferrari,1:29.988,+2.097s,9
2013,Brazil,13,22, Bianchi,Marussia Cosworth,1:30.635,+2.744s,9
2013,Brazil,14,20, Pic,Caterham Renault,1:30.837,+2.946s,14
2013,Brazil,15,23, Chilton,Marussia Cosworth,1:30.972,+3.081s,10
2013,Brazil,16,21, van der Garde,Caterham Renault,1:31.154,+3.263s,14
2013,Brazil,17,1, Vettel,Red Bull Racing Renault,1:31.857,+3.966s,4
2013,Brazil,18,6, Perez,McLaren Mercedes,1:32.731,+4.840s,4
2013,Brazil,19,9, Rosberg,Mercedes,,,4
2013,Brazil,20,3, Alonso,Ferrari,,,2
2013,Brazil,21,5, Button,McLaren Mercedes,,,1
2013,Brazil,22,4, Massa,Ferrari,,,2
2012,Australia,1,4, Hamilton,McLaren Mercedes,1:25.681,,18
2012,Australia,2,10, Grosjean,Lotus Renault,1:25.758,+0.077s,21
2012,Australia,3,2, Webber,Red Bull Racing Renault,1:25.900,+0.219s,20
2012,Australia,4,3, Button,McLaren Mercedes,1:25.906,+0.225s,17
2012,Australia,5,8, Rosberg,Mercedes,1:25.929,+0.248s,23
2012,Australia,6,7, Schumacher,Mercedes,1:26.078,+0.397s,14
2012,Australia,7,1, Vettel,Red Bull Racing Renault,1:26.211,+0.530s,12
2012,Australia,8,18, Maldonado,Williams Renault,1:26.470,+0.789s,17
2012,Australia,9,15, Perez,Sauber Ferrari,1:26.632,+0.951s,20
2012,Australia,10,16, Ricciardo,STR Ferrari,1:26.723,+1.042s,17
2012,Australia,11,17, Vergne,STR Ferrari,1:26.733,+1.052s,15
2012,Australia,12,9, Räikkönen,Lotus Renault,1:26.737,+1.056s,19
2012,Australia,13,14, Kobayashi,Sauber Ferrari,1:26.755,+1.074s,21
2012,Australia,14,12, Hulkenberg,Force India Mercedes,1:27.029,+1.348s,23
2012,Australia,15,19, Senna,Williams Renault,1:27.119,+1.438s,20
2012,Australia,16,5, Alonso,Ferrari,1:27.323,+1.642s,19
2012,Australia,17,11, di Resta,Force India Mercedes,1:27.428,+1.747s,22
2012,Australia,18,6, Massa,Ferrari,1:28.023,+2.342s,19
2012,Australia,19,20, Kovalainen,Caterham Renault,1:28.341,+2.660s,19
2012,Australia,20,21, Petrov,Caterham Renault,1:28.702,+3.021s,11
2012,Australia,21,24, Glock,Marussia Cosworth,1:30.728,+5.047s,13
2012,Australia,22,25, Pic,Marussia Cosworth,1:31.225,+5.544s,14
2012,Australia,23,22, de la Rosa,HRT Cosworth,1:33.114,+7.433s,12
2012,Australia,24,23, Karthikeyan,HRT Cosworth,1:33.261,+7.580s,13
2012,Malaysia,1,8, Rosberg,Mercedes,1:36.877,,16
2012,Malaysia,2,1, Vettel,Red Bull Racing Renault,1:37.320,+0.443s,15
2012,Malaysia,3,2, Webber,Red Bull Racing Renault,1:37.338,+0.461s,12
2012,Malaysia,4,9, Räikkönen,Lotus Renault,1:37.356,+0.479s,13
2012,Malaysia,5,10, Grosjean,Lotus Renault,1:37.382,+0.505s,13
2012,Malaysia,6,3, Button,McLaren Mercedes,1:37.404,+0.527s,12
2012,Malaysia,7,18, Maldonado,Williams Renault,1:37.455,+0.578s,13
2012,Malaysia,8,7, Schumacher,Mercedes,1:37.663,+0.786s,15
2012,Malaysia,9,4, Hamilton,McLaren Mercedes,1:37.776,+0.899s,8
2012,Malaysia,10,14, Kobayashi,Sauber Ferrari,1:37.977,+1.100s,17
2012,Malaysia,11,19, Senna,Williams Renault,1:38.091,+1.214s,20
2012,Malaysia,12,15, Perez,Sauber Ferrari,1:38.178,+1.301s,15
2012,Malaysia,13,5, Alonso,Ferrari,1:38.246,+1.369s,17
2012,Malaysia,14,12, Hulkenberg,Force India Mercedes,1:38.285,+1.408s,16
2012,Malaysia,15,16, Ricciardo,STR Ferrari,1:38.423,+1.546s,13
2012,Malaysia,16,17, Vergne,STR Ferrari,1:38.640,+1.763s,11
2012,Malaysia,17,11, di Resta,Force India Mercedes,1:38.794,+1.917s,18
2012,Malaysia,18,6, Massa,Ferrari,1:39.209,+2.332s,16
2012,Malaysia,19,21, Petrov,Caterham Renault,1:39.704,+2.827s,15
2012,Malaysia,20,20, Kovalainen,Caterham Renault,1:40.189,+3.312s,14
2012,Malaysia,21,25, Pic,Marussia Cosworth,1:41.901,+5.024s,14
2012,Malaysia,22,24, Glock,Marussia Cosworth,1:42.007,+5.130s,14
2012,Malaysia,23,22, de la Rosa,HRT Cosworth,1:42.464,+5.587s,14
2012,Malaysia,24,23, Karthikeyan,HRT Cosworth,1:43.378,+6.501s,17
2012,China,1,4, Hamilton,McLaren Mercedes,1:35.940,,13
2012,China,2,3, Button,McLaren Mercedes,1:36.063,+0.123s,12
2012,China,3,8, Rosberg,Mercedes,1:36.389,+0.449s,16
2012,China,4,7, Schumacher,Mercedes,1:36.512,+0.572s,17
2012,China,5,2, Webber,Red Bull Racing Renault,1:36.635,+0.695s,16
2012,China,6,18, Maldonado,Williams Renault,1:36.765,+0.825s,17
2012,China,7,15, Perez,Sauber Ferrari,1:36.781,+0.841s,19
2012,China,8,14, Kobayashi,Sauber Ferrari,1:36.880,+0.940s,17
2012,China,9,1, Vettel,Red Bull Racing Renault,1:37.039,+1.099s,15
2012,China,10,9, Räikkönen,Lotus Renault,1:37.061,+1.121s,17
2012,China,11,12, Hulkenberg,Force India Mercedes,1:37.237,+1.297s,16
2012,China,12,10, Grosjean,Lotus Renault,1:37.274,+1.334s,19
2012,China,13,11, di Resta,Force India Mercedes,1:37.288,+1.348s,16
2012,China,14,19, Senna,Williams Renault,1:37.425,+1.485s,14
2012,China,15,5, Alonso,Ferrari,1:37.465,+1.525s,12
2012,China,16,17, Vergne,STR Ferrari,1:37.493,+1.553s,13
2012,China,17,16, Ricciardo,STR Ferrari,1:37.628,+1.688s,14
2012,China,18,6, Massa,Ferrari,1:37.831,+1.891s,14
2012,China,19,21, Petrov,Caterham Renault,1:38.701,+2.761s,19
2012,China,20,20, Kovalainen,Caterham Renault,1:39.198,+3.258s,19
