year,race,position,number,driver,car,laps,time,points
1971,Netherlands,2,8, Rodriguez,,70,+7.990s,6
1971,Netherlands,3,3, Regazzoni,,69,+1 lap,4
1971,Netherlands,4,16, Peterson,,68,+2 laps,3
1971,Netherlands,5,23, Surtees,,68,+2 laps,2
1971,Netherlands,6,9, Siffert,,68,+2 laps,1
1971,Netherlands,7,10, Ganley,,66,+4 laps,0
1971,Netherlands,8,30, van Lennep,,65,+5 laps,0
1971,Netherlands,9,21, Beltoise,,65,+5 laps,0
1971,Netherlands,10,24, Hill,,65,+5 laps,0
1971,Netherlands,11,5, Stewart,,65,+5 laps,0
1971,Netherlands,12,26, Hulme,,63,+7 laps,0
1971,Netherlands,NC,31, Pescarolo,,62,+8 laps,0
1971,Netherlands,NC,22, Barber,,60,+10 laps,0
1971,Netherlands,NC,28, Gethin,,60,+10 laps,0
1971,Netherlands,NC,19, Soler-Roig,,57,DNF,0
1971,Netherlands,NC,25, Schenken,,39,DNF,0
1971,Netherlands,NC,6, Cevert,,29,DNF,0
1971,Netherlands,DQ,29, Stommelen,,19,DSQ,0
1971,Netherlands,DQ,14, Wisell,,17,DSQ,0
1971,Netherlands,NC,18, Galli,,7,DNF,0
1971,Netherlands,NC,15, Walker,,6,DNF,0
1971,Netherlands,NC,4, Andretti,,5,DNF,0
1971,Netherlands,NC,20, Amon,,2,DNF,0
1971,France,1,11, Stewart,,55,1:46:41.680,9
1971,France,2,12, Cevert,,55,+28.120s,6
1971,France,3,1, Fittipaldi,,55,+34.070s,4
1971,France,4,14, Siffert,,55,+37.170s,3
1971,France,5,20, Amon,,55,+41.080s,2
1971,France,6,2, Wisell,,55,+76.020s,1
1971,France,7,21, Beltoise,,55,+76.930s,0
1971,France,8,22, Surtees,,55,+84.910s,0
1971,France,9,10, Gethin,,54,+1 lap,0
1971,France,10,16, Ganley,,54,+1 lap,0
1971,France,11,24, Stommelen,,53,+2 laps,0
1971,France,12,8, Schenken,,50,DNF,0
1971,France,13,34, Mazet,,50,+5 laps,0
1971,France,NC,28, Jean,,46,+9 laps,0
1971,France,NC,27, Pescarolo,,45,DNF,0
1971,France,NC,7, Hill,,34,DNF,0
1971,France,NC,19, de Adamich,,31,DNF,0
1971,France,NC,15, Rodriguez,,27,DNF,0
1971,France,NC,5, Regazzoni,,20,DNF,0
1971,France,NC,17, Peterson,,19,DNF,0
1971,France,NC,9, Hulme,,16,DNF,0
1971,France,NC,4, Ickx,,4,DNF,0
1971,France,NC,18, Soler-Roig,,4,DNF,0
1971,Great Britain,1,12, Stewart,,68,1:31:31.500,9
1971,Great Britain,2,18, Peterson,,68,+36.100s,6
1971,Great Britain,3,1, Fittipaldi,,68,+50.500s,4
1971,Great Britain,4,26, Pescarolo,,67,+1 lap,3
1971,Great Britain,5,24, Stommelen,,67,+1 lap,2
1971,Great Britain,6,23, Surtees,,67,+1 lap,1
1971,Great Britain,7,22, Beltoise,,66,+2 laps,0
1971,Great Britain,8,17, Ganley,,66,+2 laps,0
1971,Great Britain,9,16, Siffert,,66,+2 laps,0
1971,Great Britain,10,14, Cevert,,65,+3 laps,0
1971,Great Britain,11,20, Galli,,65,+3 laps,0
1971,Great Britain,12,8, Schenken,,63,DNF,0
1971,Great Britain,NC,3, Wisell,,57,+11 laps,0
1971,Great Britain,NC,19, de Adamich,,56,+12 laps,0
1971,Great Britain,NC,10, Gethin,,53,DNF,0
1971,Great Britain,NC,4, Ickx,,51,DNF,0
1971,Great Britain,NC,5, Regazzoni,,48,DNF,0
1971,Great Britain,NC,21, Amon,,35,DNF,0
1971,Great Britain,NC,9, Hulme,,32,DNF,0
1971,Great Britain,NC,25, Bell,,23,DNF,0
1971,Great Britain,NC,6, Beuttler,,21,DNF,0
1971,Great Britain,NC,2, Charlton,,1,DNF,0
1971,Great Britain,NC,11, Oliver,,0,DNF,0
1971,Great Britain,NC,7, Hill,,0,DNF,0
1971,Germany,1,2, Stewart,,12,1:29:15.700,9
1971,Germany,2,3, Cevert,,12,+30.100s,6
1971,Germany,3,6, Regazzoni,,12,+37.100s,4
1971,Germany,4,5, Andretti,,12,+125.000s,3
1971,Germany,5,15, Peterson,,12,+149.100s,2
1971,Germany,6,25, Schenken,,12,+178.600s,1
1971,Germany,7,7, Surtees,,12,+199.000s,0
1971,Germany,8,9, Wisell,,12,+391.700s,0
1971,Germany,9,24, Hill,,12,+397.000s,0
1971,Germany,10,12, Stommelen,,11,+1 lap,0
1971,Germany,11,22, Elford,,11,+1 lap,0
1971,Germany,12,17, Galli,,10,+2 laps,0
1971,Germany,NC,8, Fittipaldi,,8,DNF,0
1971,Germany,NC,21, Siffert,,6,DNF,0
1971,Germany,NC,10, Amon,,6,DNF,0
1971,Germany,NC,20, Gethin,,5,DNF,0
1971,Germany,NC,14, Pescarolo,,5,DNF,0
1971,Germany,DQ,28, Beuttler,,3,DSQ,0
1971,Germany,NC,18, Hulme,,3,DNF,0
1971,Germany,NC,16, de Adamich,,2,DNF,0
1971,Germany,NC,23, Ganley,,2,DNF,0
1971,Germany,NC,4, Ickx,,1,DNF,0
1971,Austria,1,14, Siffert,,54,1:30:23.910,9
1971,Austria,2,2, Fittipaldi,,54,+4.120s,6
1971,Austria,3,8, Schenken,,54,+19.770s,4
1971,Austria,4,3, Wisell,,54,+31.870s,3
1971,Austria,5,7, Hill,,54,+48.430s,2
1971,Austria,6,25, Pescarolo,,54,+84.510s,1
1971,Austria,7,24, Stommelen,,54,+97.420s,0
1971,Austria,8,17, Peterson,,53,+1 lap,0
1971,Austria,9,10, Oliver,,53,+1 lap,0
1971,Austria,10,23, Gethin,,52,+2 laps,0
1971,Austria,11,16, Marko,,52,+2 laps,0
1971,Austria,12,19, Galli,,51,+3 laps,0
1971,Austria,NC,27, Beuttler,,47,+7 laps,0
1971,Austria,NC,12, Cevert,,42,DNF,0
1971,Austria,NC,11, Stewart,,35,DNF,0
1971,Austria,NC,4, Ickx,,31,DNF,0
1971,Austria,NC,26, Lauda,,20,DNF,0
1971,Austria,NC,22, Surtees,,12,DNF,0
1971,Austria,NC,5, Regazzoni,,8,DNF,0
1971,Austria,NC,15, Ganley,,6,DNF,0
1971,Austria,NC,9, Hulme,,4,DNF,0
1971,Italy,1,18, Gethin,,55,1:18:12.600,9
1971,Italy,2,25, Peterson,,55,+0.010s,6
1971,Italy,3,2, Cevert,,55,+0.090s,4
1971,Italy,4,9, Hailwood,,55,+0.180s,3
1971,Italy,5,19, Ganley,,55,+0.610s,2
1971,Italy,6,12, Amon,,55,+32.360s,1
1971,Italy,7,14, Oliver,,55,+84.830s,0
1971,Italy,8,5, Fittipaldi,,54,+1 lap,0
1971,Italy,9,20, Siffert,,53,+2 laps,0
1971,Italy,10,28, Bonnier,,51,+4 laps,0
1971,Italy,NC,10, Hill,,47,DNF,0
1971,Italy,NC,26, Jarier,,47,+8 laps,0
1971,Italy,NC,24, Beuttler,,41,DNF,0
1971,Italy,NC,16, Pescarolo,,40,DNF,0
1971,Italy,NC,23, de Adamich,,33,DNF,0
1971,Italy,NC,4, Regazzoni,,17,DNF,0
1971,Italy,NC,3, Ickx,,15,DNF,0
1971,Italy,NC,30, Stewart,,15,DNF,0
1971,Italy,NC,22, Galli,,11,DNF,0
1971,Italy,NC,27, Moser,,5,DNF,0
1971,Italy,NC,11, Schenken,,5,DNF,0
1971,Italy,NC,21, Marko,,3,DNF,0
1971,Italy,NC,8, Stommelen,,,DNS,0
1971,Canada,1,11, Stewart,,64,1:55:12.900,9
1971,Canada,2,17, Peterson,,64,+38.300s,6
1971,Canada,3,10, Donohue,,64,+95.800s,4
1971,Canada,4,9, Hulme,,63,+1 lap,3
1971,Canada,5,3, Wisell,,63,+1 lap,2
1971,Canada,6,12, Cevert,,62,+2 laps,1
1971,Canada,7,2, Fittipaldi,,62,+2 laps,0
1971,Canada,8,4, Ickx,,62,+2 laps,0
1971,Canada,9,14, Siffert,,61,+3 laps,0
1971,Canada,10,20, Amon,,61,+3 laps,0
1971,Canada,11,22, Surtees,,60,+4 laps,0
1971,Canada,12,31, Marko,,60,+4 laps,0
1971,Canada,13,6, Andretti,,60,+4 laps,0
1971,Canada,14,15, Gethin,,59,+5 laps,0
1971,Canada,15,28, Eaton,,59,+5 laps,0
1971,Canada,16,18, Galli,,57,+7 laps,0
1971,Canada,NC,19, Beuttler,,56,+8 laps,0
1971,Canada,NC,35, Lovely,,55,+9 laps,0
1971,Canada,NC,24, Stommelen,,26,DNF,0
1971,Canada,NC,21, Beltoise,,15,DNF,0
1971,Canada,NC,33, Barber,,13,DNF,0
1971,Canada,NC,5, Regazzoni,,7,DNF,0
1971,Canada,NC,37, Hill,,2,DNF,0
1971,Canada,NC,8, Schenken,,1,DNF,0
1971,United States,1,9, Cevert,,59,1:43:51.991,9
1971,United States,2,14, Siffert,,59,+40.062s,6
1971,United States,3,25, Peterson,,59,+44.070s,4
1971,United States,4,16, Ganley,,59,+56.749s,3
1971,United States,5,8, Stewart,,59,+60.003s,2
1971,United States,6,5, Regazzoni,,59,+76.426s,1
1971,United States,7,22, Hill,,58,+1 lap,0
1971,United States,8,12, Beltoise,,58,+1 lap,0
1971,United States,9,15, Gethin,,58,+1 lap,0
1971,United States,10,31, Hobbs,,58,+1 lap,0
1971,United States,11,27, de Adamich,,57,+2 laps,0
1971,United States,12,11, Amon,,57,+2 laps,0
1971,United States,13,17, Marko,,57,+2 laps,0
1971,United States,14,28, Cannon,,56,+3 laps,0
1971,United States,15,20, Hailwood,,54,OK,0
1971,United States,16,29, Bonnier,,54,DNF,0
1971,United States,17,18, Surtees,,54,+5 laps,0
1971,United States,NC,33, Barber,,52,+7 laps,0
1971,United States,NC,2, Fittipaldi,,49,+10 laps,0
1971,United States,NC,30, Lovely,,49,+10 laps,0
1971,United States,NC,4, Ickx,,49,DNF,0
1971,United States,NC,7, Hulme,,47,DNF,0
1971,United States,NC,23, Schenken,,41,DNF,0
1971,United States,NC,24, Craft,,30,DNF,0
1971,United States,NC,21, Pescarolo,,23,DNF,0
1971,United States,NC,19, Posey,,15,DNF,0
1971,United States,NC,26, Galli,,11,DNF,0
1971,United States,NC,3, Wisell,,5,DNF,0
1971,United States,NC,10, Revson,,1,DNF,0
1970,South Africa,1,12, Brabham,,80,1:49:34.600,9
1970,South Africa,2,6, Hulme,,80,+8.100s,6
1970,South Africa,3,1, Stewart,,80,+17.100s,4
1970,South Africa,4,3, Beltoise,,80,+73.100s,3
1970,South Africa,5,10, Miles,,79,+1 lap,2
1970,South Africa,6,11, Hill,,79,+1 lap,1
1970,South Africa,7,4, Pescarolo,,78,+2 laps,0
1970,South Africa,8,23, Love,,78,+2 laps,0
1970,South Africa,9,20, Rodriguez,,76,+4 laps,0
1970,South Africa,10,16, Siffert,,75,+5 laps,0
1970,South Africa,11,24, de Klerk,,75,+5 laps,0
1970,South Africa,12,25, Charlton,,73,DNF,0
1970,South Africa,13,9, Rindt,,72,DNF,0
1970,South Africa,NC,7, Surtees,,60,DNF,0
1970,South Africa,NC,17, Ickx,,60,DNF,0
1970,South Africa,NC,21, Eaton,,58,DNF,0
1970,South Africa,NC,2, Servoz-Gavin,,57,DNF,0
1970,South Africa,NC,22, Courage,,39,DNF,0
1970,South Africa,NC,5, McLaren,,39,DNF,0
1970,South Africa,NC,8, Andretti,,26,DNF,0
1970,South Africa,NC,14, Stommelen,,23,DNF,0
1970,South Africa,NC,19, Oliver,,22,DNF,0
1970,South Africa,NC,15, Amon,,14,DNF,0
1970,Spain,1,1, Stewart,,90,2:10:58.200,9
1970,Spain,2,11, McLaren,,89,+1 lap,6
1970,Spain,3,18, Andretti,,89,+1 lap,4
1970,Spain,4,6, Hill,,89,+1 lap,3
1970,Spain,5,16, Servoz-Gavin,,88,+2 laps,2
1970,Spain,NC,8, Surtees,,76,DNF,0
1970,Spain,NC,7, Brabham,,61,DNF,0
1970,Spain,NC,24, Stommelen,,43,DNF,0
1970,Spain,NC,22, Pescarolo,,33,DNF,0
1970,Spain,NC,4, Beltoise,,31,DNF,0
1970,Spain,NC,9, Amon,,10,DNF,0
1970,Spain,NC,5, Hulme,,10,DNF,0
1970,Spain,NC,3, Rindt,,9,DNF,0
1970,Spain,NC,10, Rodriguez,,4,DNF,0
1970,Spain,NC,2, Ickx,,0,DNF,0
1970,Spain,NC,15, Oliver,,0,DNF,0
1970,Monaco,1,3, Rindt,,80,1:54:36.600,9
1970,Monaco,2,5, Brabham,,80,+23.100s,6
1970,Monaco,3,9, Pescarolo,,80,+51.400s,4
1970,Monaco,4,11, Hulme,,80,+88.300s,3
1970,Monaco,5,1, Hill,,79,+1 lap,2
1970,Monaco,6,17, Rodriguez,,78,+2 laps,1
1970,Monaco,7,23, Peterson,,78,+2 laps,0
1970,Monaco,8,19, Siffert,,76,DNF,0
1970,Monaco,NC,28, Amon,,60,DNF,0
1970,Monaco,NC,24, Courage,,58,+22 laps,0
1970,Monaco,NC,21, Stewart,,57,DNF,0
1970,Monaco,NC,16, Oliver,,42,DNF,0
1970,Monaco,NC,8, Beltoise,,21,DNF,0
1970,Monaco,NC,12, McLaren,,19,DNF,0
1970,Monaco,NC,14, Surtees,,14,DNF,0
1970,Monaco,NC,26, Ickx,,11,DNF,0
1970,Belgium,1,1, Rodriguez,,28,1:38:09.900,9
1970,Belgium,2,10, Amon,,28,+1.100s,6
1970,Belgium,3,25, Beltoise,,28,+103.700s,4
1970,Belgium,4,28, Giunti,,28,+158.500s,3
1970,Belgium,5,19, Stommelen,,28,+201.800s,2
1970,Belgium,6,26, Pescarolo,,27,DNF,1
1970,Belgium,7,9, Siffert,,26,DNF,0
1970,Belgium,8,27, Ickx,,26,+2 laps,0
1970,Belgium,NC,14, Peterson,,20,+8 laps,0
1970,Belgium,NC,18, Brabham,,19,DNF,0
1970,Belgium,NC,23, Hill,,19,DNF,0
1970,Belgium,NC,11, Stewart,,14,DNF,0
1970,Belgium,NC,21, Miles,,13,DNF,0
1970,Belgium,NC,20, Rindt,,10,DNF,0
1970,Belgium,NC,2, Oliver,,7,DNF,0
1970,Belgium,NC,7, Courage,,4,DNF,0
1970,Belgium,NC,8, Bell,,1,DNF,0
1970,Netherlands,1,10, Rindt,,80,1:50:43.410,9
1970,Netherlands,2,5, Stewart,,80,+30.000s,6
1970,Netherlands,3,25, Ickx,,79,+1 lap,4
1970,Netherlands,4,26, Regazzoni,,79,+1 lap,3
1970,Netherlands,5,23, Beltoise,,79,+1 lap,2
1970,Netherlands,6,16, Surtees,,79,+1 lap,1
1970,Netherlands,7,12, Miles,,78,+2 laps,0
1970,Netherlands,8,24, Pescarolo,,78,+2 laps,0
1970,Netherlands,9,22, Peterson,,78,+2 laps,0
1970,Netherlands,10,1, Rodriguez,,77,+3 laps,0
1970,Netherlands,11,18, Brabham,,76,+4 laps,0
1970,Netherlands,NC,15, Hill,,71,+9 laps,0
1970,Netherlands,NC,6, Cevert,,31,DNF,0
1970,Netherlands,NC,3, Eaton,,26,DNF,0
1970,Netherlands,NC,2, Oliver,,23,DNF,0
1970,Netherlands,NC,4, Courage,,22,DNF,0
1970,Netherlands,NC,9, Siffert,,22,DNF,0
1970,Netherlands,NC,20, Gethin,,18,DNF,0
1970,Netherlands,NC,32, Gurney,,2,DNF,0
1970,Netherlands,NC,8, Amon,,1,DNF,0
1970,France,1,6, Rindt,,38,1:55:57.000,9
1970,France,2,14, Amon,,38,+7.610s,6
1970,France,3,23, Brabham,,38,+44.830s,4
1970,France,4,19, Hulme,,38,+45.660s,3
1970,France,5,20, Pescarolo,,38,+79.420s,2
1970,France,6,17, Gurney,,38,+79.650s,1
1970,France,7,22, Stommelen,,38,+140.160s,0
1970,France,8,7, Miles,,38,+167.170s,0
1970,France,9,1, Stewart,,38,+189.610s,0
1970,France,10,8, Hill,,37,+1 lap,0
1970,France,11,2, Cevert,,37,+1 lap,0
1970,France,12,4, Eaton,,36,+2 laps,0
1970,France,13,21, Beltoise,,35,DNF,0
1970,France,14,11, Giunti,,35,+3 laps,0
1970,France,NC,16, de Adamich,,29,+9 laps,0
1970,France,NC,12, Siffert,,23,DNF,0
1970,France,NC,18, Peterson,,17,DNF,0
1970,France,NC,10, Ickx,,16,DNF,0
1970,France,NC,3, Rodriguez,,6,DNF,0
1970,France,NC,5, Oliver,,5,DNF,0
1970,Great Britain,1,5, Rindt,,80,1:57:02.000,9
1970,Great Britain,2,17, Brabham,,80,+32.900s,6
1970,Great Britain,3,9, Hulme,,80,+54.400s,4
1970,Great Britain,4,4, Regazzoni,,80,+54.800s,3
1970,Great Britain,5,16, Amon,,79,+1 lap,2
1970,Great Britain,6,14, Hill,,79,+1 lap,1
1970,Great Britain,7,2, Cevert,,79,+1 lap,0
1970,Great Britain,8,28, Fittipaldi,,78,+2 laps,0
1970,Great Britain,9,27, Peterson,,72,+8 laps,0
1970,Great Britain,NC,29, Lovely,,69,+11 laps,0
1970,Great Britain,NC,10, Gurney,,60,DNF,0
1970,Great Britain,NC,22, Rodriguez,,58,DNF,0
1970,Great Britain,NC,23, Oliver,,54,DNF,0
1970,Great Britain,NC,1, Stewart,,52,DNF,0
1970,Great Britain,NC,20, Surtees,,51,DNF,0
1970,Great Britain,NC,8, Pescarolo,,41,DNF,0
1970,Great Britain,NC,7, Beltoise,,24,DNF,0
1970,Great Britain,NC,26, Andretti,,21,DNF,0
1970,Great Britain,NC,15, Siffert,,19,DNF,0
1970,Great Britain,NC,6, Miles,,15,DNF,0
1970,Great Britain,NC,24, Eaton,,10,DNF,0
1970,Great Britain,NC,3, Ickx,,6,DNF,0
1970,Germany,1,2, Rindt,,50,1:42:00.300,9
1970,Germany,2,10, Ickx,,50,+0.700s,6
1970,Germany,3,4, Hulme,,50,+81.800s,4
1970,Germany,4,17, Fittipaldi,,50,+115.100s,3
1970,Germany,5,21, Stommelen,,49,+1 lap,2
1970,Germany,6,14, Pescarolo,,49,+1 lap,1
1970,Germany,7,23, Cevert,,49,+1 lap,0
1970,Germany,8,12, Siffert,,47,DNF,0
1970,Germany,9,7, Surtees,,46,DNF,0
1970,Germany,NC,9, Hill,,37,DNF,0
1970,Germany,NC,5, Amon,,34,DNF,0
1970,Germany,NC,15, Regazzoni,,30,DNF,0
1970,Germany,NC,16, Miles,,24,DNF,0
1970,Germany,NC,1, Stewart,,20,DNF,0
1970,Germany,NC,11, Andretti,,15,DNF,0
1970,Germany,NC,22, Peterson,,11,DNF,0
1970,Germany,NC,6, Rodriguez,,7,DNF,0
1970,Germany,NC,18, Oliver,,5,DNF,0
1970,Germany,NC,3, Brabham,,4,DNF,0
1970,Germany,NC,8, Beltoise,,4,DNF,0
1970,Germany,NC,24, Gethin,,3,DNF,0
1970,Austria,1,12, Ickx,,60,1:42:17.320,9
1970,Austria,2,27, Regazzoni,,60,+0.610s,6
1970,Austria,3,11, Stommelen,,60,+87.880s,4
1970,Austria,4,17, Rodriguez,,59,+1 lap,3
1970,Austria,5,16, Oliver,,59,+1 lap,2
1970,Austria,6,19, Beltoise,,59,+1 lap,1
1970,Austria,7,14, Giunti,,59,+1 lap,0
1970,Austria,8,4, Amon,,59,+1 lap,0
1970,Austria,9,3, Siffert,,59,+1 lap,0
1970,Austria,10,23, Gethin,,59,+1 lap,0
1970,Austria,11,18, Eaton,,58,+2 laps,0
1970,Austria,12,22, de Adamich,,57,+3 laps,0
1970,Austria,13,10, Brabham,,56,+4 laps,0
1970,Austria,14,20, Pescarolo,,56,+4 laps,0
1970,Austria,15,8, Fittipaldi,,55,+5 laps,0
1970,Austria,NC,21, Hulme,,30,DNF,0
1970,Austria,NC,15, Surtees,,27,DNF,0
1970,Austria,NC,26, Schenken,,25,DNF,0
1970,Austria,NC,6, Rindt,,21,DNF,0
1970,Austria,NC,24, Moser,,13,DNF,0
1970,Austria,NC,5, Andretti,,13,DNF,0
1970,Austria,NC,1, Stewart,,7,DNF,0
1970,Austria,NC,7, Miles,,4,DNF,0
1970,Austria,NC,2, Cevert,,0,DNF,0
1970,Italy,1,4, Regazzoni,,68,1:39:06.880,9
1970,Italy,2,18, Stewart,,68,+5.730s,6
1970,Italy,3,40, Beltoise,,68,+5.800s,4
1970,Italy,4,30, Hulme,,68,+6.150s,3
1970,Italy,5,46, Stommelen,,68,+6.410s,2
1970,Italy,6,20, Cevert,,68,+63.460s,1
1970,Italy,7,48, Amon,,67,+1 lap,0
1970,Italy,8,34, de Adamich,,61,+7 laps,0
1970,Italy,NC,32, Gethin,,60,+8 laps,0
1970,Italy,NC,8, Oliver,,36,DNF,0
1970,Italy,NC,52, Peterson,,35,DNF,0
1970,Italy,NC,44, Brabham,,31,DNF,0
1970,Italy,NC,2, Ickx,,25,DNF,0
1970,Italy,NC,12, Eaton,,21,DNF,0
1970,Italy,NC,54, Schenken,,17,DNF,0
1970,Italy,NC,42, Pescarolo,,14,DNF,0
1970,Italy,NC,6, Giunti,,14,DNF,0
1970,Italy,NC,10, Rodriguez,,12,DNF,0
1970,Italy,NC,50, Siffert,,3,DNF,0
1970,Italy,NC,14, Surtees,,0,DNF,0
1970,Canada,1,18, Ickx,,90,2:21:18.400,9
1970,Canada,2,19, Regazzoni,,90,+14.800s,6
1970,Canada,3,20, Amon,,90,+57.900s,4
1970,Canada,4,14, Rodriguez,,89,+1 lap,3
1970,Canada,5,4, Surtees,,89,+1 lap,2
1970,Canada,6,6, Gethin,,88,+2 laps,1
1970,Canada,7,24, Pescarolo,,87,+3 laps,0
1970,Canada,8,23, Beltoise,,85,OK,0
1970,Canada,9,2, Cevert,,85,+5 laps,0
1970,Canada,10,16, Eaton,,85,+5 laps,0
1970,Canada,NC,10, Schenken,,79,+11 laps,0
1970,Canada,NC,9, Hill,,77,+13 laps,0
1970,Canada,NC,8, de Adamich,,69,DNF,0
1970,Canada,NC,26, Peterson,,65,+25 laps,0
1970,Canada,NC,5, Hulme,,58,DNF,0
1970,Canada,NC,11, Brabham,,57,DNF,0
1970,Canada,NC,15, Oliver,,52,+38 laps,0
1970,Canada,NC,3, Stewart,,31,DNF,0
1970,Canada,NC,12, Stommelen,,23,DNF,0
1970,Canada,NC,21, Siffert,,22,DNF,0
1970,United States,1,24, Fittipaldi,,108,1:57:32.790,9
1970,United States,2,19, Rodriguez,,108,+36.390s,6
1970,United States,3,23, Wisell,,108,+45.170s,4
1970,United States,4,3, Ickx,,107,+1 lap,3
1970,United States,5,12, Amon,,107,+1 lap,2
1970,United States,6,18, Bell,,107,+1 lap,1
1970,United States,7,8, Hulme,,106,+2 laps,0
1970,United States,8,7, Pescarolo,,105,+3 laps,0
1970,United States,9,11, Siffert,,105,+3 laps,0
1970,United States,10,15, Brabham,,105,+3 laps,0
1970,United States,11,29, Peterson,,104,+4 laps,0
1970,United States,12,16, Stommelen,,104,+4 laps,0
1970,United States,13,4, Regazzoni,,101,+7 laps,0
1970,United States,14,9, Gethin,,100,+8 laps,0
1970,United States,NC,1, Stewart,,82,DNF,0
1970,United States,NC,14, Hill,,72,DNF,0
1970,United States,NC,2, Cevert,,62,DNF,0
1970,United States,NC,30, Schenken,,61,DNF,0
1970,United States,NC,27, Bonnier,,50,DNF,0
1970,United States,NC,6, Beltoise,,27,DNF,0
1970,United States,NC,31, Hutchison,,21,DNF,0
1970,United States,NC,20, Oliver,,14,DNF,0
1970,United States,NC,21, Eaton,,10,DNF,0
1970,United States,NC,17, Surtees,,6,DNF,0
1970,Mexico,1,3, Ickx,,65,1:53:28.360,9
1970,Mexico,2,4, Regazzoni,,65,+45.460s,6
1970,Mexico,3,8, Hulme,,65,+45.970s,4
1970,Mexico,4,12, Amon,,65,+47.050s,3
1970,Mexico,5,6, Beltoise,,65,+50.110s,2
1970,Mexico,6,19, Rodriguez,,65,+84.760s,1
1970,Mexico,7,20, Oliver,,64,+1 lap,0
1970,Mexico,8,17, Surtees,,64,+1 lap,0
1970,Mexico,9,7, Pescarolo,,61,+4 laps,0
1970,Mexico,NC,23, Wisell,,56,+9 laps,0
1970,Mexico,NC,15, Brabham,,52,DNF,0
1970,Mexico,NC,1, Stewart,,33,DNF,0
1970,Mexico,NC,9, Gethin,,27,DNF,0
1970,Mexico,NC,16, Stommelen,,15,DNF,0
1970,Mexico,NC,2, Cevert,,8,DNF,0
1970,Mexico,NC,14, Hill,,4,DNF,0
1970,Mexico,NC,11, Siffert,,3,DNF,0
1970,Mexico,NC,24, Fittipaldi,,1,DNF,0
1969,South Africa,1,7, Stewart,,80,1:50:39.100,9
1969,South Africa,2,1, Hill,,80,+18.800s,6
1969,South Africa,3,5, Hulme,,80,+31.800s,4
1969,South Africa,4,4, Siffert,,80,+49.200s,3
1969,South Africa,5,6, McLaren,,79,+1 lap,2
1969,South Africa,6,8, Beltoise,,78,+2 laps,1
1969,South Africa,7,11, Oliver,,77,+3 laps,0
1969,South Africa,8,17, Tingle,,73,+7 laps,0
1969,South Africa,NC,19, de Klerk,,67,+13 laps,0
1969,South Africa,NC,2, Rindt,,44,DNF,0
1969,South Africa,NC,10, Surtees,,40,DNF,0
1969,South Africa,NC,12, Rodriguez,,38,DNF,0
1969,South Africa,NC,9, Amon,,34,DNF,0
1969,South Africa,NC,14, Brabham,,32,DNF,0
1969,South Africa,NC,3, Andretti,,31,DNF,0
1969,South Africa,NC,16, Love,,31,DNF,0
1969,South Africa,NC,15, Ickx,,20,DNF,0
1969,South Africa,NC,18, van Rooyen,,12,DNF,0
1969,Spain,1,7, Stewart,,90,2:16:53.990,9
1969,Spain,2,6, McLaren,,88,+2 laps,6
1969,Spain,3,8, Beltoise,,87,+3 laps,4
1969,Spain,4,5, Hulme,,87,+3 laps,3
1969,Spain,5,14, Surtees,,84,+6 laps,2
1969,Spain,6,4, Ickx,,83,DNF,1
1969,Spain,NC,9, Rodriguez,,73,DNF,0
1969,Spain,NC,15, Amon,,56,DNF,0
1969,Spain,NC,3, Brabham,,51,DNF,0
1969,Spain,NC,10, Siffert,,30,DNF,0
1969,Spain,NC,2, Rindt,,19,DNF,0
1969,Spain,NC,11, Courage,,18,DNF,0
1969,Spain,NC,1, Hill,,8,DNF,0
1969,Spain,NC,12, Oliver,,1,DNF,0
1969,Monaco,1,1, Hill,,80,1:56:59.400,9
1969,Monaco,2,16, Courage,,80,+17.300s,6
1969,Monaco,3,9, Siffert,,80,+34.600s,4
1969,Monaco,4,2, Attwood,,80,+52.900s,3
1969,Monaco,5,4, McLaren,,79,+1 lap,2
1969,Monaco,6,3, Hulme,,78,+2 laps,1
1969,Monaco,7,12, Elford,,74,+6 laps,0
1969,Monaco,NC,6, Ickx,,48,DNF,0
1969,Monaco,NC,7, Stewart,,22,DNF,0
1969,Monaco,NC,8, Beltoise,,20,DNF,0
1969,Monaco,NC,11, Amon,,16,DNF,0
1969,Monaco,NC,10, Rodriguez,,15,DNF,0
1969,Monaco,NC,17, Moser,,15,DNF,0
1969,Monaco,NC,14, Surtees,,9,DNF,0
1969,Monaco,NC,5, Brabham,,9,DNF,0
1969,Monaco,NC,15, Oliver,,0,DNF,0
1969,Netherlands,1,4, Stewart,,90,2:06:42.080,9
1969,Netherlands,2,10, Siffert,,90,+24.520s,6
1969,Netherlands,3,8, Amon,,90,+30.510s,4
1969,Netherlands,4,7, Hulme,,90,+37.160s,3
1969,Netherlands,5,12, Ickx,,90,+37.670s,2
1969,Netherlands,6,11, Brabham,,90,+70.810s,1
1969,Netherlands,7,1, Hill,,88,+2 laps,0
1969,Netherlands,8,5, Beltoise,,87,+3 laps,0
1969,Netherlands,9,14, Surtees,,87,+3 laps,0
1969,Netherlands,10,18, Elford,,84,+6 laps,0
1969,Netherlands,NC,17, Moser,,54,DNF,0
1969,Netherlands,NC,6, McLaren,,24,DNF,0
1969,Netherlands,NC,2, Rindt,,16,DNF,0
1969,Netherlands,NC,16, Courage,,12,DNF,0
